seg,step,t,cmd_joint1,cmd_joint2,cmd_joint3,cmd_joint4,cmd_joint5,cmd_joint6,q_joint1,q_joint2,q_joint3,q_joint4,q_joint5,q_joint6,qd_joint1,qd_joint2,qd_joint3,qd_joint4,qd_joint5,qd_joint6,meff_joint1,meff_joint2,meff_joint3,meff_joint4,meff_joint5,meff_joint6,aeff_joint1,aeff_joint2,aeff_joint3,aeff_joint4,aeff_joint5,aeff_joint6,grav_joint1,grav_joint2,grav_joint3,grav_joint4,grav_joint5,grav_joint6,cor_joint1,cor_joint2,cor_joint3,cor_joint4,cor_joint5,cor_joint6,base_vx,base_vy,base_vz,base_wx,base_wy,base_wz
B,4,8.13000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000015294,1.053544998,1.724400282,0.000489061,-0.894398451,-1.570617318,0.003220278,-0.067971729,-0.039063372,-0.006622484,-0.043193907,0.000445204,1.078904,-18.306417,7.886572,0.334089,-0.708255,0.085520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.050720,1.811108,0.000000,0.000620,-0.003285,-0.002404,0.001281,0.000371,-0.000216,-0.00047598,0.00062702,0.00263941,-0.01014619,0.00389521,0.00138036
B,5,8.14000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000015839,1.053521514,1.724408388,0.000482956,-0.894407570,-1.570620060,0.001456401,0.024356276,0.020446911,-0.006961965,-0.016860031,-0.000231484,0.167613,-14.631141,6.377192,0.302921,-0.524288,0.065775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.050705,1.811462,0.000000,0.000223,-0.000310,-0.001017,-0.000024,0.000131,-0.000091,0.00239411,0.00361833,0.02313574,0.00561008,-0.00825999,-0.00041026
B,6,8.15000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000015618,1.053562522,1.724397779,0.000489579,-0.894398749,-1.570617914,-0.000895291,0.101209514,0.070265226,-0.023985244,-0.075423673,0.013662905,0.551018,-17.584444,7.525792,0.321407,-0.676732,0.083492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.050714,1.811460,0.000000,0.002254,-0.006307,-0.007059,0.002014,0.001403,-0.000890,0.00316514,0.00485060,0.03254582,0.01588892,-0.01463855,-0.00319007
B,7,8.16000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000016529,1.053653002,1.724374771,0.000502245,-0.894380808,-1.570613384,-0.023096442,0.064764380,0.044722948,-0.058730524,-0.090265952,0.051872779,0.152450,-20.144247,8.507029,0.368068,-0.768086,0.095536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.050907,1.811396,0.000000,0.003806,-0.004845,-0.004781,0.002013,0.002330,-0.001361,0.00679567,0.00019632,0.03017772,0.00216184,-0.02286756,0.00157419
B,8,8.17000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000016044,1.053709030,1.724362969,0.000508880,-0.894370973,-1.570610642,0.043644201,-0.016500270,-0.037865631,0.028747454,-0.139568284,-0.039004557,0.622513,-18.904011,8.031286,0.330333,-0.707168,0.088297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.050957,1.811035,0.000000,0.000592,-0.003720,-0.006216,0.002724,0.000470,-0.000386,-0.00056870,-0.00165139,0.02387162,-0.01856227,0.03180997,0.00406520
B,9,8.18000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000020614,1.053722024,1.724359274,0.000507728,-0.894373596,-1.570611596,-0.054303382,0.004754947,0.014093885,-0.040311046,-0.038468830,0.021612454,-1.273051,-16.501719,7.352927,0.414765,-0.608262,0.075232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051435,1.812157,0.000000,0.000577,-0.006554,-0.007050,0.003218,0.000350,-0.000028,0.00362853,0.00164733,0.01842486,-0.00201526,-0.03773058,0.01184853
B,10,8.19000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000014059,1.053721309,1.724364877,0.000507099,-0.894371748,-1.570611238,0.080618918,-0.028629404,-0.014240553,0.092462674,-0.092380345,-0.113302208,2.821219,-16.607883,7.107975,0.204402,-0.628824,0.080507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051447,1.810712,0.000000,0.008097,-0.011028,-0.025287,0.006029,0.004656,-0.003072,-0.01886728,-0.00073705,0.01067168,-0.01080785,0.06930076,-0.00355199
B,11,8.20000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000020862,1.053696990,1.724366903,0.000501166,-0.894378185,-1.570613265,-0.100596681,-0.034350023,-0.007494797,-0.106791772,-0.021781527,0.079121880,-2.744971,-15.305872,6.697171,0.414396,-0.561039,0.072425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.050987,1.812082,0.000000,-0.006135,-0.019723,-0.011122,0.010291,-0.003129,0.002394,0.00006561,-0.00425016,0.01485959,-0.01468710,-0.04817479,0.02681063
B,12,8.21000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000012559,1.053674579,1.724381089,0.000495888,-0.894382536,-1.570615292,0.028961975,0.034973599,0.028188847,-0.005285273,-0.032086261,0.002849799,3.637014,-15.599133,6.655420,0.159845,-0.568052,0.074332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.050972,1.809696,0.000000,-0.001767,-0.002192,-0.010178,0.000352,-0.001246,0.000835,-0.00518724,0.00754073,0.01909472,0.01328686,0.03737670,-0.00091307
B,13,8.22000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000015148,1.053711891,1.724367857,0.000503483,-0.894375443,-1.570612907,0.001953320,0.084373787,0.061790530,0.046943836,-0.085093640,-0.092082635,-0.168218,-18.063587,7.731915,0.379853,-0.692162,0.083023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.050955,1.812645,0.000000,-0.001876,-0.002237,-0.008328,0.000303,-0.001828,0.001275,-0.01715863,0.00530076,0.02837426,0.01519423,0.02450657,0.01418884
B,14,8.23000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000015834,1.053781867,1.724352598,0.000509119,-0.894360840,-1.570609927,-0.032014113,0.092716746,0.081381708,-0.075344853,-0.001167226,0.063742526,-0.340740,-19.835409,8.369034,0.349390,-0.732768,0.098270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051531,1.810753,0.000000,0.004579,-0.006245,-0.005928,0.002492,0.002773,-0.001718,0.00091780,0.00692109,0.02948648,0.02011405,-0.01285016,0.00023308
B,15,8.24000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000013832,1.053839326,1.724336505,0.000520655,-0.894346297,-1.570605874,0.005083384,0.051346857,0.043667231,-0.010662609,-0.088741533,-0.007427225,1.569312,-19.709019,8.282871,0.312075,-0.769539,0.094167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051247,1.811106,0.000000,-0.001192,-0.002056,-0.002206,0.000780,-0.000817,0.000574,-0.00456808,0.00162666,0.02349570,0.00485385,0.01236432,0.00295908
B,16,8.25000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000015491,1.053877115,1.724329472,0.000522468,-0.894343317,-1.570605278,-0.001004156,-0.038819294,-0.053789750,-0.024713820,-0.065989152,0.014602561,-0.044369,-18.704353,8.001063,0.371351,-0.676108,0.086057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051725,1.811456,0.000000,0.000221,-0.001320,-0.003331,0.000353,-0.000049,0.000097,0.00028169,0.00132687,0.02581112,-0.01970832,-0.00716484,-0.00330222
B,17,8.26000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000016392,1.053862095,1.724332094,0.000520808,-0.894346595,-1.570605993,-0.028459115,0.059508428,0.038419366,-0.068315133,-0.100581259,0.058356579,0.134077,-15.957321,7.136972,0.335679,-0.619444,0.076681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051336,1.811034,0.000000,0.003956,-0.005591,-0.005101,0.002404,0.002445,-0.001395,0.00642876,-0.00016058,0.03155931,-0.00110629,-0.02497519,0.00409027
B,18,8.27000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000015267,1.053895593,1.724324703,0.000526319,-0.894340158,-1.570603967,0.034637209,-0.013069890,-0.019236771,0.075320505,-0.118909240,-0.118912816,1.047096,-18.914541,7.989409,0.319133,-0.709340,0.087608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051308,1.811143,0.000000,0.005320,0.006735,-0.031868,-0.003975,0.002780,-0.002243,-0.02125753,0.00410883,0.01253719,0.00075660,0.07126105,0.02060897
B,19,8.28000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000018118,1.053881764,1.724328637,0.000520712,-0.894344687,-1.570605874,0.000572771,0.031739436,-0.014576185,0.008860259,-0.110918112,-0.033443328,-1.084261,-16.507788,7.180865,0.363097,-0.600291,0.079505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051773,1.811884,0.000000,0.000210,-0.002075,-0.000065,0.001271,0.000059,-0.000039,-0.00122256,0.00831837,0.03015471,0.00317284,-0.00015135,0.00679957
B,20,8.29000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017556,1.053923011,1.724319220,0.000525239,-0.894335330,-1.570603728,0.007000076,-0.182060316,-0.160079300,-0.009883272,-0.109286591,0.002721926,0.258726,-18.692802,8.163004,0.337750,-0.722261,0.093887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051413,1.810705,0.000000,0.003122,-0.018185,-0.022692,0.005721,0.002698,-0.001918,-0.00386644,-0.00292818,-0.00145251,-0.03867177,0.01561034,0.01313354
B,21,8.30000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000018679,1.053811669,1.724350572,0.000505485,-0.894364774,-1.570611358,-0.018198013,-0.012255944,-0.037783410,-0.017943829,-0.076589197,0.003837684,-0.113437,-11.249322,5.454004,0.304691,-0.392884,0.049703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051250,1.811395,0.000000,-0.001439,-0.002354,-0.000457,0.001190,-0.000475,0.000243,0.00319028,0.00686749,0.02558824,-0.00819794,-0.00461798,0.02398608
B,22,8.31000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017100,1.053825736,1.724348068,0.000507792,-0.894362092,-1.570610523,-0.006874375,0.086918972,0.061469872,-0.066978991,-0.067137748,0.042951327,1.080073,-17.151180,7.540509,0.309693,-0.655269,0.082124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051268,1.810909,0.000000,0.000881,-0.004643,-0.004222,0.002317,0.001339,-0.000871,-0.00805691,0.00445501,0.03166167,0.01397639,-0.01140615,-0.02627548
B,23,8.32000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000018014,1.053884506,1.724331498,0.000517326,-0.894348025,-1.570606589,0.021289408,-0.141893730,-0.106351629,0.015554049,-0.077625483,-0.017305324,0.205046,-19.666718,8.387472,0.372465,-0.754704,0.094613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051392,1.810534,0.000000,0.004977,-0.012284,-0.012960,0.004288,0.003144,-0.002014,0.00111589,-0.00195157,-0.00225750,-0.02913916,0.01213400,0.00379574
B,24,8.33000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000020016,1.053792000,1.724356890,0.000500674,-0.894371927,-1.570612907,0.003564482,-0.046667136,-0.074704126,-0.018873457,-0.082507335,0.006080775,-0.711374,-12.277877,5.715559,0.318643,-0.427215,0.054558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051186,1.811833,0.000000,-0.000682,-0.002788,-0.002326,0.001323,-0.000095,-0.000001,0.00183997,0.00645543,0.02565699,-0.01745321,-0.00159989,0.00962933
B,25,8.34000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000020774,1.053787351,1.724356055,0.000500744,-0.894371450,-1.570612788,-0.024463482,0.037796456,0.046186231,-0.089251705,-0.050334156,0.080348313,-0.179690,-15.910071,7.184490,0.339982,-0.622549,0.078414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051231,1.811034,0.000000,0.002338,-0.001116,-0.003910,0.000806,0.001513,-0.000875,0.00321092,-0.00037693,0.02034213,0.00334326,-0.02517397,-0.00926770
B,26,8.35000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000019888,1.053806543,1.724352479,0.000503903,-0.894369304,-1.570611954,-0.010045295,-0.021426152,-0.062167764,-0.058497742,-0.099228948,0.047748782,1.094867,-18.083082,7.579692,0.328134,-0.653041,0.080200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051207,1.811033,0.000000,0.000700,-0.001919,-0.001406,0.001571,0.000120,0.000177,-0.00152000,0.00198923,0.02988507,-0.01392456,-0.01215799,-0.01132984
B,27,8.36000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000020315,1.053830624,1.724346757,0.000507057,-0.894365966,-1.570610762,-0.004653696,0.123506129,0.077907458,-0.053340279,-0.073814988,0.040683743,0.462730,-17.169636,7.726094,0.362170,-0.658789,0.081379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051285,1.810900,0.000000,0.000826,-0.007764,-0.012087,0.002185,0.001173,-0.000850,0.00014652,0.01411704,0.03385279,0.03016009,-0.01251100,-0.01207825
B,28,8.37000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000021161,1.053923130,1.724321008,0.000522321,-0.894345105,-1.570604920,-0.033640005,0.093070403,0.070327625,-0.102047220,-0.070569277,0.089844659,0.136975,-21.224024,9.006386,0.393093,-0.821611,0.101686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051413,1.810867,0.000000,0.005745,-0.005355,-0.009683,0.002496,0.004036,-0.002533,0.00366837,0.00827351,0.02830089,0.02062173,-0.02966533,-0.01066209
B,29,8.38000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000018159,1.053978920,1.724308252,0.000531876,-0.894332767,-1.570601225,0.025056854,-0.117949910,-0.155567288,-0.032717764,-0.216859981,0.022075145,1.993831,-20.050598,8.492567,0.322085,-0.761296,0.093404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051159,1.810909,0.000000,0.004764,-0.012634,-0.022166,0.004160,0.002113,-0.001128,-0.00109639,-0.00724426,0.02693684,-0.05350420,0.00453192,-0.00518624
B,30,8.39000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000021683,1.053925157,1.724322557,0.000520651,-0.894351244,-1.570606828,-0.010732583,0.049323902,0.006868777,-0.005247109,-0.109083347,-0.011976317,-0.781738,-14.338137,6.616668,0.388648,-0.506226,0.062907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051865,1.811338,0.000000,0.000879,-0.003181,-0.000900,0.001588,0.000414,-0.000202,-0.00148071,0.00285312,0.03230444,0.00507901,-0.00420464,0.01016395
B,31,8.40000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000019777,1.053968072,1.724312305,0.000527321,-0.894340456,-1.570603728,-0.012456909,0.135281652,0.091944404,-0.048176173,-0.090208493,0.030200928,1.047846,-19.261124,8.271353,0.327873,-0.734664,0.092714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051903,1.810899,0.000000,0.002370,-0.010479,-0.012837,0.003324,0.001761,-0.001073,-0.00327159,0.00959560,0.03543960,0.03038922,-0.01052165,-0.00657665
B,32,8.41000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000020181,1.054054618,1.724289060,0.000540160,-0.894320309,-1.570598245,-0.035406277,-0.041545324,-0.023548452,-0.067463383,-0.093603045,0.059526321,0.253105,-21.596848,9.140467,0.386603,-0.826905,0.104398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051292,1.810477,0.000000,-0.004862,-0.003159,-0.008277,0.000360,-0.002119,0.001230,0.00107761,-0.01034156,0.02193015,-0.03160305,-0.00606064,0.01464412
B,33,8.42000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017403,1.054002047,1.724307418,0.000530279,-0.894335091,-1.570601702,-0.023660474,0.003083859,0.032707546,-0.034019142,-0.015148141,0.018912232,1.744509,-15.271648,6.737459,0.276607,-0.536652,0.066710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.052395,1.810457,0.000000,-0.001915,-0.001976,-0.004846,0.000209,-0.000680,0.000296,-0.00071515,-0.00983036,0.02558349,-0.02319449,-0.00534995,0.01179921
B,34,8.43000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000015698,1.053967714,1.724315763,0.000527250,-0.894339561,-1.570602775,-0.007840306,0.107802734,0.103140771,-0.030214529,-0.037749425,0.018715832,1.088939,-16.587519,6.980372,0.277595,-0.614871,0.076797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051565,1.810755,0.000000,0.002057,-0.007637,-0.006156,0.002806,0.001277,-0.000747,0.00221413,-0.00032873,0.03270870,0.01412371,-0.00892373,-0.00334650
B,35,8.44000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000015870,1.054008245,1.724303007,0.000535927,-0.894328415,-1.570599437,-0.014280219,0.087824002,0.072914563,-0.070352405,-0.085964113,0.044580098,0.508136,-19.934572,8.291996,0.346173,-0.759298,0.093800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051647,1.810968,0.000000,0.003364,-0.005949,-0.003742,0.003111,0.002408,-0.001400,-0.00674833,0.00014254,0.03217842,0.00668793,-0.01307690,-0.02253119
B,36,8.45000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017120,1.054043174,1.724292517,0.000541475,-0.894320428,-1.570597291,0.057285126,-0.160603285,-0.167658105,0.057362817,-0.197631136,-0.084474951,0.098793,-19.597799,8.262701,0.368356,-0.736910,0.092417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051325,1.810644,0.000000,0.019321,-0.018963,-0.043214,0.005729,0.011554,-0.007908,-0.01226534,-0.00797797,0.01279747,-0.05471317,0.05457192,-0.00001488
B,37,8.46000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000022618,1.053943753,1.724318266,0.000521379,-0.894346893,-1.570604920,0.031829290,0.031013807,0.003921072,0.005754454,-0.073973797,-0.014666865,-2.195004,-12.254298,5.890429,0.389098,-0.424602,0.056783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051834,1.812255,0.000000,-0.000744,0.000456,-0.002410,-0.000464,-0.000178,-0.000043,0.00315359,0.00972902,0.02545775,0.00810342,-0.01156815,-0.01935131
B,38,8.47000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000026399,1.053964257,1.724308252,0.000525847,-0.894340158,-1.570603371,-0.002004332,-0.106032461,-0.079395942,-0.014107147,-0.077623770,0.000252354,-1.642229,-18.169580,7.905086,0.409035,-0.705722,0.088643,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051529,1.811083,0.000000,0.000417,-0.006527,-0.007458,0.002022,0.000362,-0.000250,-0.00235381,-0.00164274,0.00309517,-0.02169896,0.00648111,0.00486746
B,39,8.48000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000026508,1.053870797,1.724330902,0.000513069,-0.894359112,-1.570608616,-0.007169886,-0.063333333,-0.063441366,-0.060877770,-0.131744400,0.044611368,-0.245696,-12.886251,5.865533,0.295061,-0.480826,0.059985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051292,1.811503,0.000000,0.000051,-0.002367,-0.012145,-0.000197,-0.000662,0.000738,0.00766328,-0.00687388,0.02018097,-0.03376463,-0.02059576,-0.00741328
B,40,8.49000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000028087,1.053831339,1.724342942,0.000503779,-0.894370019,-1.570611954,-0.037524134,0.012960527,-0.016494034,-0.127929956,-0.077074006,0.119661905,-0.987991,-14.919501,6.675018,0.343991,-0.529987,0.069252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051645,1.810279,0.000000,0.000403,-0.003745,-0.000431,0.002074,0.000394,-0.000023,0.00848529,0.00631477,0.02748253,-0.00267091,-0.01224603,0.01168559
B,41,8.50000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000025372,1.053858638,1.724336743,0.000510002,-0.894364595,-1.570610046,0.016973630,0.049111370,0.038023856,0.005665039,-0.097266763,-0.013834591,1.774117,-17.830370,7.825929,0.326137,-0.686270,0.082576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051268,1.811087,0.000000,-0.001403,-0.002547,-0.001308,0.001331,-0.000945,0.000654,0.00043181,0.00167708,0.02469202,0.00329606,0.00982531,0.00436934
B,42,8.51000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000026544,1.053888917,1.724329114,0.000514039,-0.894360006,-1.570609093,0.003553831,0.019506164,-0.004877775,0.005380253,-0.086150303,-0.025061378,-0.277994,-18.519520,7.913148,0.378440,-0.678359,0.084014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051367,1.811410,0.000000,0.000391,-0.001064,-0.000514,0.000535,0.000221,-0.000156,0.00025286,0.00393980,0.02819534,-0.00351756,-0.00588566,-0.00019868
